弹幕出现时间,弹幕样式,字号,字体颜色,时间戳,弹幕池,发送者id,弹幕内容
31.05900,1,25,16777215,1662022717,0,24ac743f,群贤毕至
11.09900,1,25,16777215,1662022348,0,cdf2bb19,你就是小阿giao？
8.23100,1,25,16777215,1662022342,0,b5db3e5f,你干嘛哈哈
38.24000,1,25,16777215,1662022239,0,294b96f5,嬉皮笑脸
8.41900,1,25,16777215,1662022205,0,b93938a9,没有创作瓶颈
127.76600,1,25,16777215,1662022139,0,90f0a33f,荔枝？
10.92100,1,25,16777215,1662022100,0,18775141,没有瓶颈
33.21900,5,25,15138834,1662022050,0,8efeca92,嬉皮笑脸
120.96800,1,25,8700107,1662021939,0,30eb1d3,荔枝，你让我拿什么荔枝(
38.56700,5,25,15138834,1662021830,0,d4520b39,clannad！！！
38.21500,1,25,16777215,1662021778,0,d441dd9a,一招鲜 吃遍天
81.78900,1,25,16777215,1662021741,0,5e1bdb69,氮磷钾也露脸了哎
5.47900,1,25,16777215,1662021693,0,5d1db00a,毫无创作瓶颈
63.49900,1,25,16777215,1662021608,0,ebd65655,练习时长2秒半
4.90300,1,25,16777215,1662021594,0,acf7e725,毫无瓶颈
7.61600,1,25,16777215,1662021482,0,6d1ba718,毫无瓶颈
9.73200,1,25,16777215,1662021320,0,74d704c3,没有瓶颈
5.61900,1,25,16777215,1662021307,0,7764337e,毫无瓶颈
78.31400,1,25,16707842,1662021271,0,368c6f00,knee gang ma~ haha aisle~​
65.90500,1,25,16777215,1662021249,0,9a638fb3,练习两天半是吧
75.15900,1,25,16777215,1662021246,0,113d9d2e,history就是采样的滑雪大冒险
9.53900,1,25,16777215,1662021223,0,f61ebff3,毫无瓶颈
15.55000,5,25,41194,1662021031,0,4e598169,众神归位
15.16400,5,25,41194,1662021014,0,4e598169,人类群星闪耀时
10.55700,1,25,16777215,1662020977,0,a8406ed3,毫无创作瓶颈
47.03800,1,25,16777215,1662020940,0,58f9d423,不懂就问，第一个放的是不是小黑子啊
35.07400,1,25,16777215,1662020742,0,36e1868a,天启四骑士
6.25900,1,25,16777215,1662020653,0,14228e3e,都是重量级啊
10.01900,1,25,16777215,1662020623,0,2be585ee,没有创作瓶颈
80.18800,5,25,16707842,1662020502,0,5562e8f6,七哥的history采样就是滑雪大冒险，别云了
12.49900,1,25,16777215,1662020497,0,71f343dc,你干嘛哈哈
63.94300,1,25,16777215,1662020452,0,63ef9dec,视频毫无剪辑，拼接的挺烂的，bgm不搭氛围
39.99700,1,25,16777215,1662020305,0,af203ed8,传球无比丝滑
26.15100,1,25,16777215,1662020270,0,d6cf1de2,单手拿球诶
58.47800,1,25,16777215,1662020201,0,9db69a92,我去，金色传说竹鼠露脸了！！！
5.25800,1,25,16777215,1662020196,0,304fe9bd,你干嘛哈哈
54.95700,1,25,16777215,1662020155,0,51c37eaf,小黑子
5.77700,1,25,16777215,1662020134,0,ce5d5ecf,江南四大只因子
9.91900,1,25,16777215,1662020109,0,51c37eaf,你干嘛哈哈
25.33900,1,25,16777215,1662020088,0,698ffc39,藤宫博也
7.76100,1,25,16777215,1662020028,0,4292f00,你干嘛哈哈
9.41900,1,25,16777215,1662020028,0,9b3748db,你干嘛哈哈
8.70400,1,25,16777215,1662019863,0,3142463f,assemble
11.70800,1,25,16777215,1662019762,0,884d7865,你干嘛哈哈
5.23900,1,25,16777215,1662019735,0,b6aaf515,毫无瓶颈
16.09700,5,25,15138834,1662019666,0,fb7956d6,《四大才子》
11.63600,1,25,16777215,1662019607,0,bb4977f3,群英荟萃
0.00000,1,25,16777215,1662019547,0,be7ffea9,非常的新鲜，非常的美味
10.73900,1,25,16777215,1662019324,0,6f60534e,毫无创作瓶颈
7.25900,1,25,16777215,1662019293,0,f7fa988f,你干嘛哈哈
6.81900,1,25,16777215,1662019218,0,a1682e19,《首当其冲》
9.32200,1,25,16777215,1662019207,0,a474e1fd,毫无瓶颈
10.94100,1,25,16777215,1662019182,0,9ac90bb3,毫无瓶颈
122.03700,1,25,16777215,1662019163,0,3b70dd14,你让我那什么荔枝！
32.49900,1,25,16777215,1662018930,0,8cec9963,wayward
78.39900,1,25,16777215,1662018923,0,e7a1bcff,卧槽，这声音把我笑死
4.09400,1,25,16777215,1662018727,0,895e445e,没有瓶颈
0.00000,1,25,16777215,1662018662,0,6d696ec9,诸神之战
18.00000,1,25,16777215,1662018625,0,3aecb729,啪的一下点进来 很快啊
98.21900,1,25,16777215,1662018554,0,d6d9f122,88升咋的了？
9.07200,1,25,16777215,1662018463,0,57db8f84,bgm：history
7.13900,1,25,16777215,1662018364,0,81d699a3,毫无瓶颈
6.64600,1,25,16777215,1662018364,0,62384780,毫无瓶颈
5.18000,1,25,16777215,1662018333,0,be40a043,没有瓶颈
4.95500,1,25,16777215,1662018319,0,89122919,毫无创作瓶颈
7.29900,1,25,16777215,1662018286,0,ceba5dac,毫无瓶颈
6.65800,1,25,16777215,1662018090,0,30f2fdb3,你干嘛哈哈
32.32000,1,25,16777215,1662018064,0,65f7920d,wayward你今天不打比赛在这里开团是吧
7.16700,1,25,16777215,1662018062,0,769bfc1d,没有创作瓶颈
13.86500,1,25,16777215,1662018031,0,42ca8af0,没有瓶颈
9.29900,1,25,16777215,1662018014,0,480ba0ed,没有创作瓶颈
9.40100,1,25,16777215,1662017993,0,dad4d25e,毫无瓶颈
125.03100,1,25,16777215,1662017785,0,1bdc8b55,你干嘛哎呦~你干嘛哎呦~
61.13900,1,25,16777215,1662017778,0,10b1bffc,康复训练
6.17900,1,25,16777215,1662017773,0,a6bfffa8,没有创作瓶颈
17.70300,1,25,16777215,1662017742,0,10b1bffc,。
48.32200,1,25,16777215,1662017687,0,60be824b,天皇？
5.01900,1,25,16777215,1662017627,0,83e949ad,毫无瓶颈
5.95900,1,25,16777215,1662017340,0,e4be128d,毫无创作瓶颈
32.94200,1,25,15772458,1662017285,0,bca5ed19,背后的海报！clannad！
63.47900,1,25,16777215,1662017264,0,95d70619,拉了
42.92900,1,25,16777215,1662017212,0,5986cabf,这个笑容我来守护
7.89800,1,25,16777215,1662017137,0,6e830f4f,你干嘛哈哈
9.07900,1,25,16777215,1662017083,0,3a5dadcf,没有创作瓶颈
3.40900,1,25,16777215,1662016969,0,ac0ffac,蔡徐坤拿这种方式洗白也挺没意思的
8.38600,5,25,15138834,1662016943,0,8d02b260,滑雪大冒险的音乐？
37.09400,1,25,16777215,1662016848,0,da04bc0e,嬉皮笑脸
3.13900,1,25,16777215,1662016823,0,8a2bda53,没有瓶颈
13.03100,1,25,16777215,1662016784,0,f961dbc7,毫无瓶颈完全没有瓶颈
11.85900,1,25,16777215,1662016685,0,90d5b588,毫无瓶颈
40.53400,1,25,16777215,1662016647,0,e09c1203,这个我是真的没有找到黑点啊
36.32600,1,25,16777215,1662016621,0,e09c1203,不演了直接
33.67500,1,25,16777215,1662016549,0,d15940ae,副团长
9.01900,1,25,16777215,1662016366,0,d5485b64,毫无创作瓶颈
12.91600,1,25,16777215,1662016241,0,ba427bae,毫无瓶颈
5.53900,1,25,16777215,1662016238,0,d371032a,没有瓶颈
11.79100,1,25,16777215,1662016148,0,f52b741b,哈哈哈哈
13.37900,1,25,16777215,1662015998,0,75ea31ae,毫无瓶颈
8.98600,5,25,38979,1662015962,0,b659e1,阿 帕 茶
30.97900,1,25,14811775,1662015955,0,d3657ba8,蛙趣cl
2.89900,1,25,16777215,1662015906,0,1c8632f9,迎宾酒（难视）
36.15700,1,25,16777215,1662015828,0,48014c8,诸神之战
36.90500,1,25,16777215,1662015827,0,5671afbd,嬉皮笑脸
0.54500,1,25,16777215,1662015786,0,4506ca7,举杯吧，敬那些想要杀死我们的人
5.21900,1,25,16777215,1662015770,0,c0ec3db8,毫无创作瓶颈
8.08200,1,25,16777215,1662015762,0,c7a7c86c,没有创作瓶颈
21.89000,1,25,16777215,1662015757,0,582dbaef,《白带又又又异常》
6.61700,1,25,16777215,1662015642,0,ab7b8a06,毫无瓶颈
5.41900,1,25,16777215,1662015638,0,a7438441,没有创作瓶颈
62.16900,1,25,16777215,1662015569,0,854f06a8,僵尸
36.65900,1,25,16777215,1662015550,0,391161ba,嬉皮笑脸
5.55600,1,25,16777215,1662015505,0,fdee699f,没有创作瓶颈
75.16800,5,25,15138834,1662015418,0,47aa8ce7,这是人能发出的动静？
7.46700,1,25,16777215,1662015402,0,ee9a44f6,你干嘛哈哈
6.69900,1,25,16777215,1662015325,0,e6c7a2a4,毫无瓶颈
1.63700,1,25,16777215,1662015238,0,f1b552cc,史诗级联动
8.53900,1,25,16777215,1662015201,0,760c1925,干杯
57.50500,1,25,16777215,1662015167,0,6b16fee8,zone开启！
127.38300,1,25,16777215,1662015125,0,fafbb735,哈哈哈
9.91700,1,25,16777215,1662015083,0,47e4084d,创作瓶颈
38.81900,1,25,16777215,1662015059,0,6bd09e65,leyan？
9.65900,1,25,16777215,1662014808,0,3fca9d6b,你干嘛哈哈
41.98100,5,25,16777215,1662014791,0,e332668c,全明星
75.37700,5,25,15138834,1662014773,0,94fefa1b,云是说自己吗 history就是采样滑雪大冒险的商店音乐
38.13900,1,25,16777215,1662014722,0,462e0c06,嬉皮笑脸
10.61900,1,25,16777215,1662014722,0,10e6c79f,没有瓶颈
13.57900,1,25,16777215,1662014713,0,a029868c,你干嘛哈哈
111.69800,1,25,16777215,1662014707,0,48554b70,衣服上链接
49.05800,1,25,16777215,1662014635,0,48554b70,第一次见到！！
37.67100,1,25,16777215,1662014524,0,93bc43e0,Clannad
14.23800,1,25,16777215,1662014262,0,3418cd9b,江南四大ikun
8.01900,1,25,16777215,1662014196,0,15e0d2c9,毫无创作瓶颈
5.60400,1,25,16777215,1662014184,0,b6f071fb,主神菜虚鲲
9.81900,1,25,16777215,1662014151,0,385226e,没有瓶颈
8.22300,1,25,16777215,1662013996,0,7661e658,没有瓶颈
6.01900,1,25,16777215,1662013912,0,d45e715f,没有创作瓶颈
6.50300,1,25,16777215,1662013882,0,bd2aeb3,你干嘛哈哈
5.99900,1,25,16777215,1662013879,0,b261b01f,毫无创作瓶颈
4.98800,1,25,16777215,1662013854,0,6658b23,你干嘛哈哈
32.29900,1,25,16777215,1662013716,0,7ca3f451,小潮院长（幻视）
38.65900,1,25,16777215,1662013702,0,c990d59,嬉皮笑脸
4.04900,1,25,16777215,1662013683,0,6f47b7fc,创作瓶颈
91.41300,1,25,16777215,1662013580,0,b731794a,食不食油饼
5.89900,1,25,16777215,1662013549,0,ec8fb47e,你干嘛哈哈
3.93400,1,25,16777215,1662013453,0,3d2fadd9,没有瓶颈
3.25900,1,25,16777215,1662013430,0,2841618b,你干嘛哈哈
