弹幕出现时间,弹幕样式,字号,字体颜色,时间戳,弹幕池,发送者id,弹幕内容
1321.71400,1,25,16777215,1570087061,0,17621025,宋家屯的故事
40.27800,1,25,16777215,1570008690,0,f024cd8c,青大的酸了
93.39400,1,25,16777215,1569674248,0,56257e7,卧槽？凄美的爱情故事
1.07900,1,25,16777215,1569469837,0,646ff090,严重怀疑浩哥在圣井录得课！
30.40100,1,25,16777215,1569412240,0,12c38715,我差点到这个学校了。。。
1100.06500,1,25,16777215,1569397118,0,359c823b,哈哈哈哈这个擦黑板
928.38300,1,25,16777215,1569243336,0,13b60df3,上次扔到房梁上了
1394.60000,1,25,16777215,1569239831,0,8e35bfe5,老师与时俱进
188.78700,1,25,16777215,1569139550,0,7abecd0d,真的超级清晰啦！！！
540.93600,1,25,16707842,1568979061,0,b4189693,感觉宋老师变帅了
1289.88300,1,25,16777215,1568905559,0,96fe888c,来自星星的你是真的火啊哈哈哈哈哈哈
124.07600,1,25,16777215,1568683370,0,3ece646a,宋浩！回来给我带个搓衣板，快点回来！
850.66500,1,25,16777215,1568642667,0,2826aaf4,这脑回路，我想不到
11.00600,1,25,16777215,1568448594,0,a0b7bfe7,上学年多亏了宋老师的线代
606.33600,1,25,16777215,1568356253,0,2ffdd422,宋老师笑话太冷了
1443.16200,1,25,16777215,1568340004,0,32ef85ea,课间休息
463.01700,1,25,16777215,1568295189,0,90faac82,大老鼠的秀发何时如此茂盛了
55.42100,1,25,16777215,1568214608,0,30c93678,爱了爱了，立马收藏
1302.86000,1,25,16777215,1568203047,0,23a9b861,神仙老师！！！
28.24500,1,25,16777215,1568171406,0,23a9b861,爱了爱了板书来了
1412.30700,1,25,16777215,1568117675,0,3fdcd877,你摊上事了，哈哈哈哈哈
1232.21300,1,25,16777215,1568117495,0,3fdcd877,嘿嘿嘿，新学期，可以听故事
208.45700,1,25,16777215,1568098062,0,289c62cc,从线代转到概率
1409.06100,1,25,16777215,1568039002,0,98ceb51e,我喜欢这种课堂上很活跃的老师
1403.84400,1,25,16777215,1568012254,0,622cebfd,哈哈哈哈老师你知道的太多了哈哈哈哈
17.31000,1,25,16777215,1568004751,0,4c652153,老师头发变多了？！
87.72200,1,25,16777215,1567997335,0,522cb36b,前女友……心疼现女友……
38.96400,1,25,16777215,1567820667,0,256268fa,老师多亏了你的线代！！！！
184.69700,1,25,16777215,1567789441,0,5a96995c,妈呀 真的有1080p选项，太良心了
0.52100,1,25,16777215,1567752830,0,238d66b4,太棒了！这学期概率论也跟定宋老师了！！！
441.71700,1,25,16777215,1661662565,0,bd170605,狗血
822.55900,1,25,16777215,1661493204,0,7d64b00f,立起来
919.10400,1,25,16777215,1660223985,0,156e9732,骰（tou2）子
639.40200,1,25,16777215,1660223662,0,156e9732,我的高数成绩
904.26500,1,25,16777215,1659669820,0,35df3bc4,洱海旁某两高校的同学们 当你看见我我已经在预习卷你们了
552.10400,1,25,16777215,1659075397,0,86504e7a,1
315.08600,1,25,16777215,1658627483,0,bd2b6684,兄弟们来预习了
1302.70000,1,25,16777215,1656925288,0,6b58a2ed,有人
530.73200,1,25,16777215,1656754913,0,73c8b6bd,可以听宋浩老师的课考研吗
437.79000,1,25,16777215,1656261342,0,194168eb,我是睡不着 失眠
250.25200,1,25,16777215,1655805170,0,3ee83386, 太阳从西边升起
1272.53100,1,25,16777215,1655712048,0,1d8cc8d2,我我我
1256.09300,1,25,16777215,1655395756,0,d74dbe7f,哈哈哈
1226.70500,1,25,16777215,1655280864,0,d86d12b7,红红火火恍恍惚惚
1223.12600,1,25,16777215,1655280856,0,d86d12b7,红红火火恍恍惚惚
1087.55000,1,25,16777215,1652791619,0,20e47ffe,有
404.30000,1,25,16777215,1652790720,0,20e47ffe,@罗翔说刑法
787.98500,1,25,16777215,1652628966,0,8f31913c,现在怎么没人
158.59400,1,25,16777215,1652414508,0,9918694d,这个画质有点好啊
58.51400,1,25,16777215,1651883057,0,f14e32db,宋浩老师概率论与数理统计用的是哪一本书?
104.38000,1,25,15138834,1651750724,0,e44e64ef,师母震怒
323.96600,1,25,16777215,1651486786,0,10257632,五一还搁这儿卷是吧
881.10100,1,25,16777215,1650721464,0,a3c2f90f,李东看懂了吗
862.05000,1,25,16777215,1650721451,0,a3c2f90f,李东看懂了吗
852.00700,1,25,16777215,1650721444,0,a3c2f90f,李东看懂了吗
843.82500,1,25,16777215,1650721439,0,a3c2f90f,李东看懂了吗
1166.18900,1,25,52480,1650629943,0,d66bcff7,还是得看浩哥
344.14600,1,25,16777215,1649257419,0,1c7ec55c,呼叫指挥部哈哈哈
1023.45400,1,25,16777215,1649039766,0,d90bd065,十二面骰
91.65200,1,25,16777215,1647695316,0,e82e949e,嬉皮笑脸
409.82400,1,25,16777215,1646976015,0,3bf206b8,呼叫指挥部
1192.69900,1,25,16777215,1646920252,0,8cf283d9,2022/3/10
1109.42100,1,25,16777215,1646576969,0,c9270b10,有个竖杠没擦干净！
1315.57400,1,25,16777215,1646471362,0,c263d3be,我从来不看棒子剧
599.76200,1,25,16777215,1646359436,0,573869e,老师用平板了
1186.19900,1,25,16777215,1646136480,0,d7bdf92d,2022年3.1到此一学
706.09900,1,25,16777215,1646037986,0,c6c187a7,每种结果即为事件
845.97600,1,25,16777215,1646037605,0,a290bf02,闽师的，福建同学
812.91800,1,25,16777215,1645944744,0,4790573d,扔硬币立起来了怎么办？
1195.44400,1,25,16777215,1645873074,0,b2d7d72d,看过
54.11300,1,25,16777215,1644285171,0,26c862f8,很多同学都是在壁站看我的视频阿
410.91900,1,25,16777215,1642994935,0,b72cc7af,噔噔咚
1170.77100,1,25,16777215,1642773755,0,6cb58391,第一次当指挥部，空降23:20
1220.54600,1,25,16777215,1642132271,0,4fd5066b,看过
646.40600,1,25,16777215,1641729236,0,83633a25,结果的各种概率都要提前已知吗
1032.22200,1,25,16777215,1641289919,0,16f64a1a,哈哈
305.92400,1,25,16777215,1640578732,0,f7ed24a1,期末从头开始
