弹幕出现时间,弹幕样式,字号,字体颜色,时间戳,弹幕池,发送者id,弹幕内容
70.87200,1,25,16777215,1661945515,0,ca7a9129,黄 黄  黄   黄    黄      黄      黄       黄        黄
149.97000,1,25,16776960,1661945405,0,6512505f,拒绝网暴！！！
219.08000,1,25,16777215,1661945396,0,6ccbaee9,拒绝暴力
179.28200,1,25,16777215,1661945356,0,6ccbaee9,拒绝网络暴力
89.82300,1,25,16777215,1661945260,0,d5834fcd,我是白
249.34700,1,25,16777215,1661944830,0,d432c02c,拒绝网暴，严惩施暴者！！！
82.57200,1,25,16777215,1661944224,0,2273c39f,az
78.49100,1,25,16777215,1661944203,0,a9fff054,!!!
14.53400,1,25,16707842,1661944014,0,e5458950,黄
23.35900,1,25,16777215,1661943619,0,84bbf64c,?
58.76800,1,25,16777215,1661943001,0,586822d7,好牛
10.55500,1,25,16777215,1661942939,0,5168868d,黄
221.47900,1,25,16707842,1661942703,0,be775eaa,拒绝暴力（传下去！！！）
87.70100,1,25,16777215,1661942621,0,fca2fc4d,？
88.65500,1,25,16777215,1661942057,0,1063281c,站在道德的志高点讽刺他人......
82.36500,1,25,16777215,1661941451,0,7e2daadb,1
78.02600,1,25,16777215,1661941264,0,e50c0b5d,/
263.10000,1,25,16777215,1661940593,0,7ee9e73b,网络暴力是不知不觉的，我们要谨慎言行
86.08200,1,25,16777215,1661940025,0,235559b7,怎么感觉像罗老师的声音
9.09900,1,25,16777215,1661939918,0,612fcc13,绿
83.67900,1,25,15138834,1661939703,0,b0e76145,？
85.96300,1,25,15138834,1661939493,0,2e0dadcc,…
75.44300,1,25,16777215,1661939473,0,2e0dadcc,！！！
78.68300,5,25,15138834,1661938921,0,38c4ae83,为什么？
247.31700,1,25,16777215,1661938584,0,9bb975fc,抱歉。。。
79.24400,1,25,16777215,1661937840,0,a807c385,强大
8.74200,1,25,16777215,1661937764,0,a807c385,lessgo
95.29900,1,25,16777215,1661937746,0,8fd7cb6d,拒绝网络暴力
226.54100,1,25,16777215,1661937708,0,c06f3014,拒绝网络暴力！
84.32200,1,25,2236962,1661937656,0,a4c0d39e,双三
74.06900,1,25,2236962,1661937646,0,a4c0d39e,话
89.07000,1,25,16777215,1661937566,0,ad8e6c54,？
73.23300,1,25,16777215,1661937517,0,37ca06cd,拒绝网络暴力
51.13800,1,25,16646914,1661937445,0,277305aa,？
178.20200,1,25,16646914,1661937440,0,e4d02e35,拒绝暴力！！！！！！！！！！！！！！！！！
158.11900,1,25,16646914,1661937419,0,e4d02e35,拒绝网暴！！！！！！！！！！！！
83.05900,1,25,16777215,1661937094,0,b27bd9cf,天 好强
130.38500,1,25,16777215,1661936712,0,35c24416,拒绝网暴
1.85900,1,25,38979,1661936532,0,9bb975fc,？
11.61900,1,25,16777215,1661936515,0,9b97f82e,黄
118.63900,1,25,16777215,1661936080,0,4ca53400,，
221.81600,5,25,16776960,1661935772,0,7506ff69,拒绝暴力（传下去！！！）拒绝暴力（传下去！！！）
162.25600,5,25,16776960,1661935713,0,7506ff69,拒绝网络暴力，拒绝校园暴力
89.33900,1,25,16777215,1661935700,0,1276ada0,拒绝网暴
6.61700,1,25,16777215,1661935662,0,a4b83289,片
13.21800,1,25,16777215,1661935635,0,a4b83289,片
55.08700,1,25,16777215,1661935604,0,7506ff69,拒绝网络暴力，拒绝校园暴力
215.39600,1,25,16777215,1661935440,0,50b8fbb9,拒绝暴力（传下去！！！）拒绝暴力（传下去！！！）
245.67800,1,25,16765698,1661934575,0,3fd2ac5d,拒绝网络暴力
87.87300,1,25,38979,1661934388,0,11b758fb,绿
106.47700,5,25,16777215,1661934232,0,6cf4cb06,？
121.43800,1,25,16777215,1661934215,0,e7521a3,尽管有多少斥责网暴，但网暴好像没有真正平息过
23.93100,1,25,16777215,1661933675,0,8b45804a,黄
68.25900,1,25,16777215,1661933023,0,ec26db16,：
218.59900,1,25,16777215,1661932037,0,f96a92d3,拒绝暴力（传下去！！！）
1.56000,1,25,16777215,1661931735,0,cd476a92,片
89.39400,1,25,15138834,1661931595,0,a7fd4dab,黄
75.76500,1,25,16777215,1661931576,0,a7fd4dab,，
129.03900,1,25,16777215,1661931302,0,38d24795,。
240.20800,1,25,16776960,1661931204,0,c90869cf,拒绝暴力（传下去！！！）
216.15100,1,25,16707842,1661931045,0,d0d179f5,拒绝暴力（传下去！！！）
17.97600,1,25,16777215,1661931034,0,f0225dcc,这？？？
65.52200,1,25,15138834,1661930770,0,b175fb78,握草，我也黄了
88.81900,1,25,16777215,1661930316,0,705ad184,瓦¿
81.14200,1,25,16777215,1661930273,0,32895720,qwq
104.60300,1,25,38979,1661930251,0,d92a30ea,？
16.39800,1,25,16777215,1661929914,0,44f740db,黄
178.03400,1,25,16777215,1661929441,0,fc320719,看不到阳光啊
68.91400,1,25,16777215,1661929209,0,8deb4b70,真实
80.04100,1,25,15138834,1661928527,0,37cb518c,，
