弹幕出现时间,弹幕样式,字号,字体颜色,时间戳,弹幕池,发送者id,弹幕内容
60.95600,1,25,16777215,1661566238,0,804c394d,这段好好听！
36.91900,1,25,16777215,1661312104,0,514dfefc,[《每周必看》］
28.53900,1,25,16777215,1661303776,0,63e2a07d,每日必看
32.65900,1,25,16777215,1661270723,0,66eabdb3,[每周必看]
84.71300,1,25,38979,1661077479,0,ca29f704,优雅，实在太优雅了
55.09500,1,25,16777215,1661001279,0,f862be43,《每周必看》
57.86700,1,25,16777215,1660895207,0,6e304296,《每周必看》
32.20900,4,25,16707842,1656751521,0,b563dbc8,第一次压扁成这样的我~
65.08600,5,25,16707842,1656416040,0,9fd05672,时隔两年的三连，我将在这里献出！！
41.68200,1,25,16777215,1656412836,0,9b6e8262,ikun和小黑子都沉默了
36.80100,5,25,14811775,1656403393,0,fe3ea839,怪我怎么去烹饪
56.22900,1,25,16777215,1661260651,0,b0a91dc9,kksk
61.23900,1,25,16777215,1661154265,0,4aa25316,春风又绿江南岸，练习时长两年半
62.94600,1,25,16777215,1660993748,0,550b6457,诶嘿
59.01900,1,25,16777215,1660839756,0,40d50628,[每周必看]
85.57900,5,25,15138834,1656414133,0,51dc0bc6,是ikun就来砍我
10.75400,1,25,16777215,1662011464,0,61e525e2,[每周必看]
1.25900,1,25,16777215,1662011408,0,fcabd58c,你干嘛~~啊哈~~哎呦
14.91900,1,25,16777215,1662006627,0,c8900492,[《每周必看》］
10.01600,1,25,16777215,1662005920,0,fd852e1,笑死
53.26500,1,25,9487136,1662004704,0,72f0803,集腻胎霉
54.11900,1,25,16777215,1662003153,0,4df02c8b,kksk
16.13900,1,25,16777215,1662000725,0,3d30fd13,每周必看
17.85900,1,25,16777215,1661999999,0,55b77c2d,哈哈哈
96.05700,1,25,16777215,1661996247,0,e0922003,巅峰诞生虚伪的拥护，黄昏见证虔诚的信徒
88.96200,1,25,16777215,1661996240,0,e0922003,巅峰诞生虚伪的拥护，黄昏见证虔诚的信徒
50.98000,1,25,16777215,1661974576,0,beeabade,kksk
29.50200,1,18,16777215,1661969958,0,a4c8aa6c,jntm
19.93900,1,25,16777215,1661965963,0,9b61685c,[ohh]
17.89900,1,25,16777215,1661965957,0,9b61685c,[OHHHH]
82.73900,1,25,16777215,1661964155,0,3e095812,[每周必看]
0.16100,5,25,16707842,1661962240,0,d1df9f8d,好活，冲了
7.53900,1,25,16777215,1661961439,0,35c00c3,anehappy
26.62800,1,25,16777215,1661961314,0,2f8e24ea,【每周必看】
40.68200,1,25,16777215,1661956004,0,f3c4345f,只因你太美
17.72600,1,25,16777215,1661950726,0,d68a4848,[ohhhhhhh]
11.58200,1,25,16777215,1661950715,0,d68a4848,每周必看
9.89900,1,25,16777215,1661948729,0,d94e24fa,每周必看
12.19900,1,25,16777215,1661947087,0,df5e75ac,每周必看
94.80700,1,25,16777215,1661945309,0,341c96ad,[[[
33.98600,1,25,16777215,1661940173,0,d818fef1,第  一  次  鸦  片  战  争  养  的  我
21.84500,1,25,16777215,1661939703,0,eeecf1ba,下蛋！！！！
7.22700,1,25,16777215,1661937090,0,c405c4f,【每周必看】
91.96500,1,25,16777215,1661932239,0,b3d35e3,有点…好听？
3.82100,1,25,16777215,1661925954,0,6182be91,kksk
55.37800,1,25,16777215,1661924890,0,c7afcefc,原板:只因你太美
103.13900,5,25,15138834,1661923743,0,62905c61,巅峰诞生虚伪的拥护，黄昏见证虔诚的信徒
12.73800,1,25,16777215,1661923593,0,62905c61,巅峰诞生虚伪的簇拥，黄昏见证虔诚的信徒巅峰诞生虚伪的簇拥，黄昏见证虔诚的信徒巅峰诞生虚伪的簇拥，黄昏见证虔诚的信徒巅峰诞生虚伪的簇拥，黄昏见证虔诚的信徒巅峰诞生虚伪的簇拥，黄昏见证虔诚的信徒巅峰诞生虚
14.22800,1,25,16777215,1661923586,0,6cc175a8,[每周必看]
32.05300,1,25,16777215,1661922400,0,fd6617db,hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
39.71200,1,25,16777215,1661921151,0,74104eed,你干嘛！～哈哈～哎哟！
